ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest_secondary,secondary_school_ranking
ID208661519,18 Montrose St,ASHWOOD,1075000.0,h,4/06/2016,2,1.0,2.0,695.0,69.0,-37.8694,145.0944,19847,1301.2301089387008,31.666666666666668,False,1654.0,9119.666666666666,550.0,St Michael's School,1200.3941603208164,155,Ashwood High School,953.8381302270534,241
ID350356797,7/1 St Kilda Rd,ST KILDA,616000.0,u,4/06/2016,3,2.0,2.0,0.0,24.0,-37.8573,144.9825,19957,849.4653738784538,15.5,False,1363.6666666666667,6287.666666666667,564.3333333333334,St Kilda Park Primary School,423.486496564912,73,St Michael's Grammar School,833.689546832984,58
ID851502118,3/8 Rayner St,ALTONA,597500.0,t,22/04/2017,2,1.0,2.0,178.0,10.0,-37.8701,144.8209,19926,835.7824936540903,26.428571428571427,False,2494.6666666666665,11307.0,1410.0,Altona Primary School,311.61015636263284,213,Altona College,932.9790345548765,not ranked
ID736353281,11 Griffiths Ct,DANDENONG NORTH,750000.0,h,17/06/2017,4,2.0,1.0,811.0,3.0,-37.95187,145.21249,19889,3462.2609425869014,46.0,False,1083.6666666666667,3612.6666666666665,368.3333333333333,Rosewood Downs Primary School,867.776939281093,not ranked,Lyndale Secondary College,919.9483803468379,419
ID380693681,35 Kings Rd,EMERALD,655000.0,h,29/07/2017,2,1.0,0.0,1000.0,39.0,-37.93064,145.4453,19844,8259.72017668008,61.3,False,179.0,352.3333333333333,42.666666666666664,Emerald Primary School,396.0250718579022,243,Emerald Secondary College,1377.0066402250225,276
ID757312914,1/3 Gleniffer Av,BRIGHTON EAST,585000.0,u,8/07/2017,2,1.0,1.0,0.0,69.0,-37.93171,145.03041000000005,19937,628.7211185874821,38.266666666666666,False,2897.3333333333335,11243.0,942.0,Bentleigh West Primary School,1279.048828592366,31,Our Lady of the Sacred Heart College,1069.8825561445537,73
ID427637807,4/17 Bulla Rd,ESSENDON NORTH,260000.0,u,10/09/2016,1,1.0,1.0,0.0,49.0,-37.7428,144.9086,20036,1191.8753596239878,27.0,False,334.6666666666667,1407.6666666666667,88.33333333333333,Essendon North Primary School,496.9578005908896,261,Buckley Park College,1068.7463112908304,123
ID449160626,18/180 Union St,BRUNSWICK WEST,435000.0,u,12/06/2016,2,1.0,1.0,0.0,17.0,-37.7727,144.9497,19969,833.2334787720745,24.333333333333332,False,958.6666666666666,5673.0,628.0,Brunswick South West Primary School,592.8481959289443,316,Brunswick Secondary College,508.42960997234854,211
ID199125161,4 Temple St,HAWTHORN EAST,1666000.0,h,24/09/2016,6,2.0,0.0,350.0,119.0,-37.8219,145.0556,19853,586.5823627953966,19.09090909090909,False,1144.3333333333333,6845.666666666667,375.6666666666667,Auburn Primary School,484.7449673783891,344,Camberwell Girls Grammar School,546.745577224356,not ranked
ID777963924,2/52 Barton St,SURREY HILLS,807000.0,u,17/06/2017,2,1.0,1.0,1501.0,59.0,-37.81665,145.10043000000005,19896,544.6903518838533,28.785714285714285,False,2532.3333333333335,5455.0,713.0,Our Holy Redeemer School,409.5476438921392,219,Box Hill Senior Secondary College,1303.2874106271963,416
ID887636466,81 Martins La,VIEWBANK,880000.0,h,3/12/2016,3,2.0,4.0,704.0,49.0,-37.7327,145.0913,19983,2087.941501885097,34.75,False,584.3333333333334,2731.6666666666665,211.66666666666666,Viewbank Primary School,253.7019213427308,238,Viewbank College,1032.6494759734821,96
ID803175071,2 Bruce St,PRESTON,2000000.0,h,8/04/2017,2,1.0,2.0,465.0,84.0,-37.7424,145.0026,20013,412.5784917442982,26.3,False,705.3333333333334,5479.666666666667,335.0,Sacred Heart School,286.9886881447481,66,Preston High School,336.6228109697867,not ranked
ID570350615,1/43 Iona St,BLACK ROCK,1080000.0,u,27/05/2017,3,2.0,2.0,328.0,39.0,-37.97359,145.0214,52095,2940.2702579693832,42.166666666666664,False,2524.3333333333335,12864.666666666666,738.6666666666666,St Joseph's School,301.56862441682097,113,Beaumaris Secondary College,1234.4211822736743,not ranked
ID705516235,236 Barkly St,FITZROY NORTH,1055000.0,h,29/04/2017,2,1.0,0.0,192.0,109.0,-37.7793,144.9879,20017,474.7110093346546,19.3,False,2047.6666666666667,9171.0,742.3333333333334,Merri Creek Primary School,263.72059566498086,191,Northcote High School,594.2540624493056,178
ID569470781,38 Myrtle Rd,HAMPTON,2800000.0,h,3/09/2016,4,3.0,2.0,701.0,4.0,-37.9419,145.0152,19949,1281.9965746298315,31.5,True,1683.6666666666667,8938.666666666666,509.3333333333333,Sandringham Primary School,821.4006998741396,353,St Leonard's College,1622.4543691827748,43
ID482336856,29 Collins St,THORNBURY,1211000.0,h,25/02/2017,2,1.0,0.0,302.0,104.0,-37.7549,145.0035,20014,434.0912855138296,25.3,False,2532.3333333333335,5455.0,713.0,St Mary's School,270.0331347138848,159,St John's College Preston,949.3381809383604,not ranked
ID845328222,9/162 Clarke St,NORTHCOTE,601000.0,u,10/09/2016,2,1.0,1.0,0.0,109.0,-37.7765,144.996,20017,305.66102259512155,19.3,False,136.33333333333334,302.6666666666667,42.0,St Joseph's School,218.57349494835796,113,Northcote High School,612.1826115743005,178
ID558561669,4 Collegian Av,STRATHMORE,1848000.0,h,26/08/2017,3,1.0,3.0,824.0,84.0,-37.73797,144.92455,20035,671.4427029195809,29.0,False,1412.0,6364.0,699.3333333333334,St Vincent de Paul's School,465.8843005627355,189,Strathmore Secondary College,216.42707074087716,133
ID513513471,97 Edwin St,HEIDELBERG HEIGHTS,815000.0,h,3/09/2016,2,1.0,2.0,589.0,89.0,-37.7501,145.0505,19935,1185.805488782523,29.823529411764707,False,1150.6666666666667,7827.0,922.3333333333334,St Pius X School,512.1597020863455,not ranked,Ivanhoe Girls' Grammar School,1721.4472818826112,49
ID299891914,4 Ryan Gr,BLACKBURN SOUTH,1258000.0,h,27/05/2017,4,1.0,2.0,769.0,39.0,-37.83998,145.15198,19898,2222.9741399602294,30.307692307692307,False,990.0,3070.0,411.0,Orchard Grove Primary School,480.0925062942373,137,Forest Hill College,1403.5693258116708,409
ID909509963,175 Farrell St,PORT MELBOURNE,1234500.0,h,4/06/2016,2,1.0,0.0,183.0,9.0,-37.8329,144.9375,22180,2066.573815423383,0.0,False,659.0,5219.333333333333,338.3333333333333,Port Melbourne Primary School,421.687187339216,325,Albert Park College,1582.4706626344598,131
ID623939707,98 Harold St,MIDDLE PARK,1630000.0,h,27/11/2016,2,1.0,0.0,152.0,104.0,-37.8513,144.9586,19958,2754.8228645027752,13.5,False,278.0,489.0,65.0,Middle Park Primary School,400.8510332417847,242,Albert Park College,1224.931384932838,131
ID377377950,1/24 Green St,WINDSOR,1200000.0,h,28/05/2016,3,1.0,1.0,116.0,5.0,-37.8533,144.9913,19957,313.20270622086906,15.5,False,1002.6666666666666,4068.0,328.3333333333333,Windsor Primary School,588.960551407676,not ranked,Prahran High School,134.2863572360298,not ranked
ID236339927,102/159 Beach St,PORT MELBOURNE,950000.0,u,22/04/2017,2,2.0,1.0,98.0,14.0,-37.8392,144.9257,22180,3273.0898428790697,0.0,True,705.3333333333334,5479.666666666667,335.0,Port Melbourne Primary School,833.6317628352979,325,Albert Park College,2003.5015581787409,131
ID322778894,2/15 Ogden St,GLENROY,525000.0,t,1/07/2017,3,1.0,1.0,194.0,8.0,-37.70168,144.94862,19961,910.0143242025641,39.0,False,1841.6666666666667,9184.666666666666,533.3333333333334,Belle Vue Park Primary School,415.9304647723448,not ranked,Glenroy Private,1759.4338311885988,not ranked
ID531823739,479a Buckley St,ESSENDON WEST,685000.0,h,15/10/2016,3,1.0,2.0,293.0,79.0,-37.7535,144.8836,20037,2882.5503909857375,20.42105263157895,False,1144.3333333333333,6845.666666666667,375.6666666666667,Aberfeldie Primary School,1038.1640239726007,227,St Bernard's College,458.64388410156613,130
ID177408081,16 Hayes Pde,PASCOE VALE,958000.0,h,29/04/2017,5,2.0,2.0,706.0,69.0,-37.7328,144.9281,20034,227.6928484159157,31.0,False,705.3333333333334,5479.666666666667,335.0,Pascoe Vale Primary School,824.8423416053847,414,Strathmore Secondary College,479.4424572762219,133
ID558963089,6 Oakdene Pl,IVANHOE EAST,2525000.0,h,3/06/2017,3,2.0,1.0,805.0,89.0,-37.7714,145.05963,19934,1003.5741034483756,29.0,False,92.33333333333333,260.0,36.666666666666664,Ivanhoe East Primary School,355.1092843686039,311,Ivanhoe Girls' Grammar School,1324.9614767382732,49
ID135200582,5/118 Miller St,FITZROY NORTH,650000.0,h,28/08/2016,2,1.0,1.0,0.0,39.0,-37.777,144.9838,20017,812.5222123858432,19.3,False,1923.6666666666667,8979.333333333334,620.3333333333334,Deutsche Schule Melbourne,223.04324953573,151,Northcote High School,608.4923866926109,178
ID802577324,1/119 Melrose Dr,TULLAMARINE,586000.0,h,8/07/2017,4,1.0,3.0,0.0,44.0,-37.70695,144.88513999999995,20032,2838.0643386856173,36.0,False,256.0,511.3333333333333,54.666666666666664,Tullamarine Primary School,720.9428639691081,not ranked,Gladstone Park Secondary College,1960.2415354268728,290
ID408949624,10 Delbridge St,FITZROY NORTH,1315000.0,h,15/10/2016,2,1.0,0.0,143.0,119.0,-37.7887,144.9888,19974,582.0987616967915,15.142857142857142,False,1923.6666666666667,8979.333333333334,620.3333333333334,St John's School,189.84158603534306,489,Fitzroy High School,437.5678756009943,248
ID910728426,4 Wattle Gr,RESERVOIR,860000.0,h,27/05/2017,3,1.0,2.0,627.0,69.0,-37.72216,144.99381,20011,1051.49407017063,31.2,False,885.0,1901.0,227.66666666666666,Reservoir West Primary School,315.32072300753407,not ranked,Preston High School,2434.7404131240464,not ranked
ID178477569,2/26 Renown St,COBURG NORTH,532500.0,u,18/03/2017,2,1.0,1.0,168.0,49.0,-37.73,144.9629,19964,392.1884670473972,34.0,False,1097.6666666666667,5916.0,553.3333333333334,Australian International Academy of Education,759.7244848992021,not ranked,Mercy College,152.8840351433206,349
ID625221580,3 Third Av,CHELSEA HEIGHTS,710000.0,h,19/08/2017,3,1.0,1.0,650.0,59.0,-38.04513,145.1346,19860,1795.5442545070707,56.15384615384615,False,326.6666666666667,1234.6666666666667,99.0,Chelsea Heights Primary School,303.3101383832869,not ranked,Cornish College,1321.3673662131368,176
ID531954878,17 Curtin Dr,SUNBURY,480500.0,h,19/08/2017,3,1.0,1.0,664.0,59.0,-37.56279,144.7304,15351,1834.8281080561112,40.6875,False,1479.3333333333333,4398.666666666667,502.0,Kismet Park Primary School,313.0820155801323,not ranked,Sunbury College,1287.9781773823283,424
ID889472089,44 McLean Av,BENTLEIGH,1300000.0,h,26/08/2017,3,2.0,2.0,566.0,59.0,-37.91469,145.02789,19939,855.5898796875498,35.15384615384615,False,959.0,4476.666666666667,324.0,Bentleigh West Primary School,663.5833994798363,31,Brighton Secondary College,981.5839244539915,213
ID868011128,8 Swift St,NORTHCOTE,1875000.0,h,22/07/2017,3,1.0,2.0,771.0,69.0,-37.76631,145.01699,19930,1431.6971771129831,22.0,False,142.0,344.6666666666667,39.333333333333336,Holy Spirit School,612.4079636651353,496,Virtual School Victoria,901.9782996497331,not ranked
ID500514281,21 Edgewood St,CARNEGIE,1490000.0,h,22/08/2016,3,2.0,1.0,371.0,104.0,-37.8871,145.05200000000005,19920,585.5008233088079,23.375,True,3703.6666666666665,18944.0,2039.3333333333333,St Anthony's School,430.8380138081524,485,Glen Eira College,1239.277831542064,215
ID633415222,41 Dellfield Dr,TEMPLESTOWE LOWER,1165000.0,h,3/12/2016,4,2.0,4.0,673.0,47.0,-37.7647,145.1246,19986,5506.1807927427535,43.9,False,2403.6666666666665,5212.333333333333,586.6666666666666,St Kevin's School,411.42611521074355,130,Templestowe College,364.6476651175898,307
ID293069416,154 Abbott St,SANDRINGHAM,850000.0,h,8/07/2017,4,3.0,2.0,709.0,2.0,-37.95095,145.02096,19948,1441.0939033741229,33.5,False,101.66666666666667,251.33333333333334,18.666666666666668,Sandringham East Primary School,646.0629139842581,295,Sandringham College,666.4212934954031,304
ID634936088,2/58 Moore St,COBURG,865000.0,t,7/11/2016,3,2.0,2.0,263.0,11.0,-37.7546,144.9713,19966,834.1841418161597,30.0,False,1071.3333333333333,5783.666666666667,419.6666666666667,Moreland Primary School,427.2857448399083,not ranked,Coburg High School,1552.930462316627,79
ID612405031,3 Brian St,FAWKNER,625000.0,h,10/12/2016,3,1.0,2.0,585.0,59.0,-37.695,144.9676,19961,995.0721159058264,39.0,False,1144.3333333333333,6845.666666666667,375.6666666666667,Moomba Park Primary School,91.01404431561096,not ranked,John Fawkner Secondary College,936.7194059075017,not ranked
ID679319166,21 Allan St,ALTONA NORTH,650000.0,h,12/06/2016,4,1.0,4.0,558.0,54.0,-37.8451,144.8529,19994,2711.6894152281156,16.310344827586206,False,2489.6666666666665,11817.333333333334,1268.6666666666667,St Leo the Great Primary School,663.528296965981,not ranked,Emmanuel College,1761.964377287031,180
ID879314466,9 Wall St,RICHMOND,1341000.0,h,27/05/2017,2,1.0,0.0,135.0,129.0,-37.82241,145.00235,19906,733.5873431278055,11.904761904761905,False,885.0,1901.0,227.66666666666666,Richmond Primary School,847.402573817646,260,Richmond High School,558.2374650837435,not ranked
ID320823384,16 Park Rd,PRAHRAN,1245000.0,t,6/08/2016,3,2.0,1.0,128.0,19.0,-37.8526,145.0071,19946,632.0331952814324,18.214285714285715,False,659.0,5219.333333333333,338.3333333333333,Our Lady of Lourdes School,207.77959543574238,67,The King David School,693.7234110420444,27
ID373913095,1 Imaroo St,FAWKNER,570500.0,h,15/10/2016,4,2.0,1.0,430.0,49.0,-37.7185,144.9754,19963,1269.6039282629677,36.0,False,1144.3333333333333,6845.666666666667,375.6666666666667,Fawkner Primary School,367.84778891268166,not ranked,Darul Ulum College of Victoria,1518.4911214651136,261
ID510992625,32 Myrtle St,CLIFTON HILL,1250000.0,h,13/05/2017,2,1.0,1.0,168.0,115.0,-37.7914,144.9967,19974,325.49633573831403,15.142857142857142,False,1097.6666666666667,5916.0,553.3333333333334,Clifton Hill Primary School,663.5409753054269,144,Fitzroy High School,1086.381795035995,248
ID458046403,14 Charles St,BENTLEIGH EAST,935000.0,t,19/11/2016,3,2.0,2.0,230.0,7.0,-37.9179,145.0592,19939,1950.6931388272558,35.15384615384615,True,925.6666666666666,4701.333333333333,308.6666666666667,Valkstone Primary School,407.55669258579525,134,Bentleigh Secondary College,1054.0346632934377,230
ID213000149,32 Elton Rd,FERNTREE GULLY,663500.0,h,3/06/2017,3,1.0,2.0,736.0,59.0,-37.88909,145.26935,19868,2419.7849153014868,50.18181818181818,False,56.333333333333336,98.33333333333333,19.0,Mountain Gate Primary School,379.6572567704417,164,Fairhills High School,1986.4176976261688,406
ID295644632,371 Rae St,FITZROY NORTH,1270000.0,h,17/06/2017,2,1.0,0.0,183.0,129.0,-37.78353,144.97991000000005,20019,1100.014152078228,18.3,False,2047.6666666666667,9171.0,742.3333333333334,Fitzroy North Primary School,408.1530110366879,103,Fitzroy High School,683.1519992208881,248
ID767575136,1/295 Rossmoyne St,THORNBURY,560000.0,u,17/09/2016,2,1.0,2.0,0.0,114.0,-37.7591,145.0208,20014,2007.5342012932142,25.3,False,2403.6666666666665,5212.333333333333,586.6666666666666,Holy Spirit School,449.80985360231153,496,Thornbury High School,484.74907853268803,209
ID246579957,21 Pyalong Cr,DALLAS,420500.0,h,15/07/2017,3,1.0,1.0,650.0,49.0,-37.67506,144.93793,19960,1265.8295575559546,43.0,False,326.6666666666667,1234.6666666666667,99.0,Dallas Brooks Community Primary School,632.4082909920197,not ranked,Ilim College,996.5621115379299,311
ID636973402,141 Cooper St,ESSENDON,1990000.0,h,12/06/2016,3,2.0,2.0,1021.0,19.0,-37.7415,144.8987,20036,2058.1411192834144,27.0,False,334.6666666666667,1407.6666666666667,88.33333333333333,Essendon North Primary School,395.51098330477276,261,Buckley Park College,630.7769990641339,123
ID902661297,26 Queen St,KEW,1800000.0,h,28/08/2016,3,2.0,1.0,336.0,109.0,-37.8074,145.0318,19904,1618.1439277914055,15.666666666666666,False,271.6666666666667,771.6666666666666,74.0,Kew Primary School,441.2899777812656,356,Trinity Grammar School Kew,450.94203040807605,32
ID777321258,1/97 Bamfield Rd,HEIDELBERG HEIGHTS,450000.0,u,23/04/2016,2,1.0,1.0,0.0,7.0,-37.7359,145.0563,19936,1163.549618015641,31.75,False,1150.6666666666667,7827.0,922.3333333333334,Rosanna Primary School,583.6521231376494,367,Charles La Trobe P-12 College,799.1188339457899,465
ID638475780,63 Victoria Rd,HAWTHORN EAST,2250000.0,h,14/05/2016,5,2.0,2.0,452.0,117.0,-37.8223,145.0494,19903,312.90471504953507,17.904761904761905,False,1144.3333333333333,6845.666666666667,375.6666666666667,Auburn Primary School,244.43423691382316,344,"Preshil, The Margaret Lyttle Memorial School",750.5473254588669,not ranked
ID394497766,26 Talbot St,BRUNSWICK,860000.0,h,22/08/2016,2,1.0,0.0,153.0,129.0,-37.7657,144.9574,19968,295.9916315916928,25.333333333333332,False,958.6666666666666,5673.0,628.0,Brunswick North Primary School,895.6467570165834,not ranked,Sydney Road Community School,593.8399209482412,447
ID655661881,31 Riley St,OAKLEIGH SOUTH,1310000.0,h,25/02/2017,4,2.0,4.0,993.0,59.0,-37.9239,145.0943,19916,1599.3941816326496,31.35483870967742,False,142.0,344.6666666666667,39.333333333333336,Oakleigh South Primary School,63.901428794472736,8,South Oakleigh Secondary College,435.06218402155923,259
ID685498861,21 Wurruk Av,PRESTON,990000.0,h,15/07/2017,4,2.0,2.0,500.0,59.0,-37.7324,145.00621999999996,20011,538.6189800115253,31.2,False,705.3333333333334,5479.666666666667,335.0,Preston Primary School,414.9214198461674,250,Preston High School,1031.9406092900833,not ranked
ID933757756,127 Duke St,SUNSHINE,655000.0,h,17/09/2016,3,1.0,1.0,497.0,94.0,-37.7809,144.8467,20021,1483.6487074398372,16.730337078651687,False,1363.6666666666667,6287.666666666667,564.3333333333334,Sunshine Harvester Primary School,243.3279026459063,not ranked,Braybrook College,303.2872643022833,139
ID946398127,2 Carr St,COBURG NORTH,970000.0,h,27/11/2016,3,1.0,2.0,575.0,59.0,-37.7307,144.9704,19964,735.976976082744,34.0,False,1071.3333333333333,5783.666666666667,419.6666666666667,Australian International Academy of Education,731.2244566665485,not ranked,Mercy College,515.07810208641,349
ID502126523,17 Wicklow St,PASCOE VALE,881000.0,h,15/07/2017,3,1.0,1.0,480.0,12.0,-37.71893,144.94246,19962,1663.1696106945037,37.0,False,705.3333333333334,5479.666666666667,335.0,Pascoe Vale North Primary School,590.0334565926829,not ranked,Pascoe Vale Girls Secondary College,631.5306421642528,371
ID885162875,1/94 The Strand,NEWPORT,1400000.0,h,7/05/2016,3,2.0,3.0,2522.0,13.0,-37.8462,144.8944,19994,1025.4741195407605,16.310344827586206,False,71.0,261.0,20.0,Westbourne Grammar School,446.68420519043315,58,Bayside P-12 College,1513.5180831586588,243
ID802596654,1 Alexander St,BRIGHTON EAST,1301000.0,h,12/11/2016,3,2.0,2.0,401.0,93.0,-37.9062,145.0173,19952,1298.9339725372085,24.5,False,2744.3333333333335,10289.666666666666,780.0,Gardenvale Primary School,261.3023556267656,138,Japanese School of Melbourne,1542.2589914793343,not ranked
ID488000918,25 Luntar Rd,OAKLEIGH SOUTH,1080000.0,h,12/11/2016,3,2.0,2.0,716.0,32.0,-37.9261,145.083,19916,2389.689388220752,31.35483870967742,False,136.33333333333334,302.6666666666667,42.0,Coatesville Primary School,1060.8781581131707,271,South Oakleigh Secondary College,728.1334729227607,259
ID302573205,1/118 Rathcown Rd,RESERVOIR,502000.0,u,15/07/2017,2,1.0,2.0,230.0,4.0,-37.709,145.02014,20009,943.5807801614404,35.2,False,885.0,1901.0,227.66666666666666,St Stephen's School,297.5579999015798,not ranked,Reservoir High School,1702.3046066957054,346
ID866923990,7 Weigall St,BRUNSWICK EAST,1500000.0,h,22/04/2017,3,1.0,3.0,446.0,79.0,-37.7682,144.9835,20016,1052.781883396924,21.3,False,817.6666666666666,1779.6666666666667,181.0,Brunswick East Primary School,448.45431214159305,not ranked,Northcote High School,858.9395948167889,178
ID671093320,60 Muriel St,NIDDRIE,1215000.0,h,3/09/2017,5,2.0,2.0,647.0,3.0,-37.74269,144.88607,20037,3038.2460435286685,20.42105263157895,False,84.33333333333333,293.3333333333333,23.0,St John Bosco's School,281.75242440405515,not ranked,Rosehill Secondary College,444.15530028090063,239
